Cuenca;Aliviadero;Colector;Condicion;Caudal;Fecha;Hora;Datos;
La Doctora;9170397;La Doctora;Lluvia;Combinado;1/01/2000 12:00 p. m.;2.00000;58.58;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 10:05 a. m.;0.08333;0.00;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 10:10 a. m.;0.16667;0.00;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 10:15 a. m.;0.25000;0.00;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 10:20 a. m.;0.33333;0.00;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 10:25 a. m.;0.41667;0.00;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 10:30 a. m.;0.50000;0.00;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 10:35 a. m.;0.58333;0.00;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 10:40 a. m.;0.66667;1.95;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 10:45 a. m.;0.75000;5.93;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 10:50 a. m.;0.83333;12.08;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 10:55 a. m.;0.91667;31.84;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 11:00 a. m.;1.00000;883.17;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 11:05 a. m.;1.08333;185.99;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 11:10 a. m.;1.16667;139.52;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 11:15 a. m.;1.25000;95.31;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 11:20 a. m.;1.33333;28.12;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 11:25 a. m.;1.41667;7.71;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 11:30 a. m.;1.50000;1.96;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 11:35 a. m.;1.58333;0.69;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 11:40 a. m.;1.66667;0.26;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 11:45 a. m.;1.75000;0.08;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 11:50 a. m.;1.83333;0.03;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 11:55 a. m.;1.91667;0.00;
La Doctora;9372984;La Doctora;Lluvia;Combinado;1/01/2000 12:00 p. m.;2.00000;0.00;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 10:05 a. m.;0.08333;121.94;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 10:10 a. m.;0.16667;122.23;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 10:15 a. m.;0.25000;122.45;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 10:20 a. m.;0.33333;122.66;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 10:25 a. m.;0.41667;122.87;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 10:30 a. m.;0.50000;123.08;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 10:35 a. m.;0.58333;123.28;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 10:40 a. m.;0.66667;138.83;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 10:45 a. m.;0.75000;167.62;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 10:50 a. m.;0.83333;206.98;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 10:55 a. m.;0.91667;251.07;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 11:00 a. m.;1.00000;983.28;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 11:05 a. m.;1.08333;882.15;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 11:10 a. m.;1.16667;562.43;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 11:15 a. m.;1.25000;349.51;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 11:20 a. m.;1.33333;221.07;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 11:25 a. m.;1.41667;156.92;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 11:30 a. m.;1.50000;135.00;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 11:35 a. m.;1.58333;128.02;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 11:40 a. m.;1.66667;124.77;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 11:45 a. m.;1.75000;123.83;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 11:50 a. m.;1.83333;123.54;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 11:55 a. m.;1.91667;123.45;
La Doctora;9442616;La Doctora;Lluvia;Combinado;1/01/2000 12:00 p. m.;2.00000;123.32;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 10:05 a. m.;0.08333;22.73;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 10:10 a. m.;0.16667;22.86;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 10:15 a. m.;0.25000;22.94;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 10:20 a. m.;0.33333;23.02;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 10:25 a. m.;0.41667;23.09;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 10:30 a. m.;0.50000;23.17;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 10:35 a. m.;0.58333;23.25;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 10:40 a. m.;0.66667;36.82;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 10:45 a. m.;0.75000;133.74;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 10:50 a. m.;0.83333;250.60;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 10:55 a. m.;0.91667;425.24;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 11:00 a. m.;1.00000;1652.73;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 11:05 a. m.;1.08333;2328.75;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 11:10 a. m.;1.16667;1611.78;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 11:15 a. m.;1.25000;948.34;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 11:20 a. m.;1.33333;339.33;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 11:25 a. m.;1.41667;134.62;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 11:30 a. m.;1.50000;69.86;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 11:35 a. m.;1.58333;38.04;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 11:40 a. m.;1.66667;28.24;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 11:45 a. m.;1.75000;24.82;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 11:50 a. m.;1.83333;23.87;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 11:55 a. m.;1.91667;23.60;
La Doctora;8576963;La Doctora;Lluvia;Combinado;1/01/2000 12:00 p. m.;2.00000;23.43;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 10:05 a. m.;0.08333;9.66;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 10:10 a. m.;0.16667;9.72;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 10:15 a. m.;0.25000;9.76;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 10:20 a. m.;0.33333;9.79;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 10:25 a. m.;0.41667;9.83;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 10:30 a. m.;0.50000;9.86;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 10:35 a. m.;0.58333;9.89;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 10:40 a. m.;0.66667;19.23;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 10:45 a. m.;0.75000;60.76;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 10:50 a. m.;0.83333;105.88;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 10:55 a. m.;0.91667;209.57;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 11:00 a. m.;1.00000;813.13;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 11:05 a. m.;1.08333;899.12;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 11:10 a. m.;1.16667;460.53;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 11:15 a. m.;1.25000;205.08;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 11:20 a. m.;1.33333;87.72;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 11:25 a. m.;1.41667;31.70;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 11:30 a. m.;1.50000;15.68;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 11:35 a. m.;1.58333;11.12;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 11:40 a. m.;1.66667;10.16;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 11:45 a. m.;1.75000;10.00;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 11:50 a. m.;1.83333;9.97;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 11:55 a. m.;1.91667;9.95;
La Doctora;8641367_C1;La Doctora;Lluvia;Combinado;1/01/2000 12:00 p. m.;2.00000;9.93;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 10:05 a. m.;0.08333;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 10:10 a. m.;0.16667;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 10:15 a. m.;0.25000;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 10:20 a. m.;0.33333;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 10:25 a. m.;0.41667;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 10:30 a. m.;0.50000;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 10:35 a. m.;0.58333;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 10:40 a. m.;0.66667;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 10:45 a. m.;0.75000;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 10:50 a. m.;0.83333;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 10:55 a. m.;0.91667;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 11:00 a. m.;1.00000;37.58;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 11:05 a. m.;1.08333;15.72;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 11:10 a. m.;1.16667;0.38;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 11:15 a. m.;1.25000;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 11:20 a. m.;1.33333;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 11:25 a. m.;1.41667;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 11:30 a. m.;1.50000;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 11:35 a. m.;1.58333;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 11:40 a. m.;1.66667;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 11:45 a. m.;1.75000;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 11:50 a. m.;1.83333;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 11:55 a. m.;1.91667;0.00;
La Doctora;9141418;La Doctora;Lluvia;Pluvial;1/01/2000 12:00 p. m.;2.00000;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:05 a. m.;0.08333;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:10 a. m.;0.16667;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:15 a. m.;0.25000;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:20 a. m.;0.33333;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:25 a. m.;0.41667;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:30 a. m.;0.50000;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:35 a. m.;0.58333;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:40 a. m.;0.66667;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:45 a. m.;0.75000;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:50 a. m.;0.83333;8.16;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:55 a. m.;0.91667;14.85;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:00 a. m.;1.00000;14.85;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:05 a. m.;1.08333;14.85;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:10 a. m.;1.16667;14.85;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:15 a. m.;1.25000;14.85;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:20 a. m.;1.33333;13.11;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:25 a. m.;1.41667;0.59;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:30 a. m.;1.50000;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:35 a. m.;1.58333;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:40 a. m.;1.66667;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:45 a. m.;1.75000;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:50 a. m.;1.83333;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:55 a. m.;1.91667;0.00;
La Doctora;9958341_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 12:00 p. m.;2.00000;0.00;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:05 a. m.;0.08333;24.14;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:10 a. m.;0.16667;24.63;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:15 a. m.;0.25000;24.95;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:20 a. m.;0.33333;25.23;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:25 a. m.;0.41667;25.51;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:30 a. m.;0.50000;25.80;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:35 a. m.;0.58333;26.08;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:40 a. m.;0.66667;67.27;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:45 a. m.;0.75000;158.74;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:50 a. m.;0.83333;254.77;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:55 a. m.;0.91667;464.43;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:00 a. m.;1.00000;1361.03;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:05 a. m.;1.08333;233.96;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:10 a. m.;1.16667;1401.39;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:15 a. m.;1.25000;1591.80;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:20 a. m.;1.33333;392.41;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:25 a. m.;1.41667;166.18;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:30 a. m.;1.50000;83.22;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:35 a. m.;1.58333;39.38;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:40 a. m.;1.66667;29.26;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:45 a. m.;1.75000;27.34;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:50 a. m.;1.83333;26.85;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:55 a. m.;1.91667;26.61;
La Doctora;8562414_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 12:00 p. m.;2.00000;26.44;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:05 a. m.;0.08333;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:10 a. m.;0.16667;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:15 a. m.;0.25000;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:20 a. m.;0.33333;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:25 a. m.;0.41667;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:30 a. m.;0.50000;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:35 a. m.;0.58333;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:40 a. m.;0.66667;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:45 a. m.;0.75000;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:50 a. m.;0.83333;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:55 a. m.;0.91667;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:00 a. m.;1.00000;219.28;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:05 a. m.;1.08333;92.88;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:10 a. m.;1.16667;13.74;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:15 a. m.;1.25000;3.26;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:20 a. m.;1.33333;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:25 a. m.;1.41667;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:30 a. m.;1.50000;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:35 a. m.;1.58333;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:40 a. m.;1.66667;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:45 a. m.;1.75000;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:50 a. m.;1.83333;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:55 a. m.;1.91667;0.00;
La Doctora;6065372_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 12:00 p. m.;2.00000;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:05 a. m.;0.08333;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:10 a. m.;0.16667;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:15 a. m.;0.25000;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:20 a. m.;0.33333;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:25 a. m.;0.41667;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:30 a. m.;0.50000;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:35 a. m.;0.58333;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:40 a. m.;0.66667;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:45 a. m.;0.75000;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:50 a. m.;0.83333;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:55 a. m.;0.91667;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:00 a. m.;1.00000;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:05 a. m.;1.08333;0.10;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:10 a. m.;1.16667;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:15 a. m.;1.25000;96.65;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:20 a. m.;1.33333;14.74;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:25 a. m.;1.41667;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:30 a. m.;1.50000;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:35 a. m.;1.58333;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:40 a. m.;1.66667;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:45 a. m.;1.75000;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:50 a. m.;1.83333;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:55 a. m.;1.91667;0.00;
La Doctora;6066073_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 12:00 p. m.;2.00000;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:05 a. m.;0.08333;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:10 a. m.;0.16667;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:15 a. m.;0.25000;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:20 a. m.;0.33333;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:25 a. m.;0.41667;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:30 a. m.;0.50000;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:35 a. m.;0.58333;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:40 a. m.;0.66667;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:45 a. m.;0.75000;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:50 a. m.;0.83333;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:55 a. m.;0.91667;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:00 a. m.;1.00000;794.06;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:05 a. m.;1.08333;1395.50;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:10 a. m.;1.16667;1139.98;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:15 a. m.;1.25000;955.04;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:20 a. m.;1.33333;575.75;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:25 a. m.;1.41667;261.31;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:30 a. m.;1.50000;23.63;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:35 a. m.;1.58333;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:40 a. m.;1.66667;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:45 a. m.;1.75000;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:50 a. m.;1.83333;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 11:55 a. m.;1.91667;0.00;
La Doctora;6071347_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 12:00 p. m.;2.00000;0.00;
La Doctora;9280809_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:05 a. m.;0.08333;0.00;
La Doctora;9280809_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:10 a. m.;0.16667;0.00;
La Doctora;9280809_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:15 a. m.;0.25000;0.00;
La Doctora;9280809_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:20 a. m.;0.33333;0.00;
La Doctora;9280809_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:25 a. m.;0.41667;0.00;
La Doctora;9280809_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:30 a. m.;0.50000;0.00;
La Doctora;9280809_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:35 a. m.;0.58333;0.00;
La Doctora;9280809_NT2;La Doctora;Lluvia;Pluvial;1/01/2000 10:40 a. m.;0.66667;0.00;
